"hhid","feed_Chickens","feed_Cattle","irrigation","drought","flood","extension_training","animal_ded_area","rice","fhh","covid_shock","ag_comm"
"HID138308",2,NA,1,0,0,NA,0,1,0,1,2
"HID138347",1,NA,1,1,0,NA,1,1,0,1,2
"HID138475",1,1,1,0,0,NA,0,1,0,1,2
"HID138554",1,1,1,0,0,NA,1,1,0,1,2
"HID138766",NA,1,1,0,0,NA,1,1,1,1,2
"HID138816",2,NA,1,1,1,NA,1,0,0,1,2
"HID139251",2,NA,1,0,1,NA,1,0,0,1,2
"HID139274",NA,1,0,0,0,NA,1,1,0,1,2
"HID139387",2,1,1,0,0,NA,0,1,0,2,2
"HID139410",1,1,NA,0,0,NA,1,0,0,1,2
"HID139436",NA,NA,1,1,0,NA,0,1,0,2,2
"HID139510",1,NA,1,0,1,NA,1,1,0,1,2
"HID139845",2,NA,NA,0,0,NA,0,0,1,1,2
"HID139946",2,NA,1,0,0,NA,1,1,1,1,2
"HID140075",2,2,1,0,0,NA,1,1,0,1,2
"HID140081",2,NA,1,0,0,NA,1,0,0,1,2
"HID140102",1,NA,1,0,0,NA,1,1,1,1,2
"HID140105",2,NA,NA,0,0,NA,1,0,0,1,2
"HID140164",1,1,1,0,0,NA,0,1,0,1,2
"HID140453",1,1,1,0,0,NA,1,0,0,1,2
"HID140587",1,1,1,0,0,NA,1,1,0,1,2
"HID140638",1,NA,0,0,0,NA,1,1,0,1,2
"HID140709",1,NA,1,0,0,NA,1,1,0,1,2
"HID140724",2,1,1,1,0,NA,1,1,0,1,2
"HID140839",1,NA,1,0,0,NA,1,1,1,1,2
"HID140864",1,NA,0,0,0,NA,1,1,1,1,2
"HID140971",1,1,0,0,0,NA,0,1,1,2,2
"HID141061",1,1,0,0,0,NA,1,0,0,1,2
"HID141140",2,NA,1,0,0,NA,0,1,1,1,2
"HID141187",1,NA,1,0,0,NA,0,1,1,1,2
"HID141272",2,NA,1,1,0,NA,0,1,1,1,2
"HID141277",NA,1,1,0,0,NA,1,1,1,2,2
"HID141619",2,NA,1,0,0,NA,1,0,0,1,2
"HID141668",2,NA,NA,0,0,NA,1,0,1,1,2
"HID141670",2,2,1,0,0,NA,1,0,0,1,2
"HID141777",1,1,NA,0,0,NA,1,0,1,1,2
"HID141885",1,1,1,0,0,NA,1,1,0,1,1
"HID141937",2,NA,1,1,0,NA,1,1,0,1,2
"HID141943",1,NA,1,0,0,NA,0,1,0,1,2
"HID141953",1,NA,NA,0,0,NA,1,0,1,1,2
"HID142005",NA,1,1,0,0,NA,0,1,1,1,2
"HID142041",1,NA,1,0,0,NA,0,0,1,1,2
"HID142058",1,NA,1,0,1,NA,0,1,0,1,2
"HID142123",2,NA,0,0,0,NA,1,0,0,1,2
"HID142243",2,NA,1,1,0,NA,0,1,0,1,2
"HID142446",1,NA,0,0,0,NA,0,1,0,1,2
"HID142502",1,NA,1,0,0,NA,0,1,1,1,2
"HID142607",1,1,1,1,0,NA,1,1,0,2,2
"HID142612",1,1,1,0,0,NA,1,1,0,1,2
"HID142764",2,NA,NA,0,0,NA,1,0,0,1,2
"HID142821",2,NA,1,0,0,NA,0,0,0,1,2
"HID142832",1,1,0,0,0,NA,1,1,0,1,2
"HID142909",1,NA,1,0,0,NA,1,0,0,2,2
"HID142935",1,1,1,0,0,NA,1,1,0,1,2
"HID142942",NA,1,1,0,1,NA,0,1,1,2,2
"HID143111",1,NA,1,0,0,NA,1,1,1,1,2
"HID143204",2,NA,1,0,0,NA,1,0,1,1,2
"HID143407",2,1,1,1,0,NA,1,1,0,1,2
"HID143441",1,NA,1,1,0,NA,0,1,0,1,2
"HID143454",2,NA,1,0,0,NA,0,1,0,2,2
"HID143530",2,2,1,0,1,NA,1,1,0,1,2
"HID143727",1,NA,1,1,0,NA,0,0,0,1,2
"HID143806",1,1,1,0,0,NA,1,1,0,1,2
"HID143903",NA,1,1,0,0,NA,1,1,0,1,2
"HID143967",1,NA,NA,0,0,NA,0,0,1,1,2
"HID144084",1,NA,1,0,0,NA,1,1,0,1,2
"HID144178",2,NA,1,0,0,NA,0,1,0,1,2
"HID144204",NA,1,1,1,0,NA,0,1,0,2,2
"HID144231",1,NA,1,0,0,NA,0,1,0,1,2
"HID144311",1,1,1,0,0,NA,1,1,0,1,2
"HID144312",NA,1,1,0,0,NA,1,1,0,1,2
"HID144337",1,NA,0,0,1,NA,1,1,0,1,2
"HID144395",2,1,1,0,0,NA,1,1,0,1,2
"HID144429",1,NA,0,0,0,NA,1,1,1,1,2
"HID144449",1,NA,1,0,0,NA,0,0,1,1,2
"HID144470",1,NA,1,1,0,NA,1,1,1,1,2
"HID144483",NA,NA,1,1,0,NA,0,1,1,2,2
"HID144548",NA,1,0,1,0,NA,1,1,1,2,2
"HID144559",NA,1,NA,0,0,NA,1,0,0,1,2
"HID144718",1,NA,1,1,1,NA,1,1,1,1,2
"HID144806",NA,1,1,0,0,NA,1,0,1,2,2
"HID144889",2,2,1,1,1,NA,1,0,0,2,2
"HID144929",2,2,1,0,0,NA,1,0,0,2,2
"HID144997",2,NA,0,0,0,NA,0,0,1,1,2
"HID145179",NA,1,1,0,0,NA,0,1,1,1,2
"HID145288",NA,NA,1,0,0,NA,0,1,0,1,2
"HID145290",1,NA,1,0,0,NA,1,1,0,1,2
"HID145537",1,NA,1,0,1,NA,1,1,1,1,2
"HID145566",2,NA,1,1,1,NA,1,1,1,1,2
"HID145627",1,1,1,0,0,NA,1,1,0,1,2
"HID145674",2,1,1,0,0,NA,1,1,0,1,2
"HID145749",NA,1,1,0,0,NA,1,0,1,1,2
"HID145758",NA,NA,0,0,0,NA,1,1,1,1,2
"HID145877",1,NA,1,1,0,NA,0,1,0,1,2
"HID145880",NA,1,1,0,0,NA,0,1,1,1,2
"HID146050",1,NA,0,1,0,NA,0,1,1,1,2
"HID146098",1,NA,NA,0,0,NA,1,0,1,1,2
"HID146099",2,1,1,0,0,NA,1,1,0,1,2
"HID146205",1,NA,NA,0,0,NA,1,0,0,2,2
"HID146275",NA,1,1,0,0,NA,0,1,0,1,2
"HID146905",2,NA,1,0,0,NA,1,0,0,1,2
"HID146958",NA,1,1,0,0,NA,0,1,0,1,2
"HID147019",2,NA,1,0,0,NA,0,1,1,1,2
"HID147032",1,NA,1,0,1,NA,1,1,0,1,2
"HID147084",NA,1,1,0,1,NA,0,1,0,1,2
"HID147223",1,NA,NA,0,0,NA,0,0,0,1,2
"HID147304",NA,1,1,0,0,NA,1,1,0,1,2
"HID147335",1,NA,1,0,0,NA,1,0,0,2,2
"HID147340",NA,1,0,0,0,NA,0,0,1,1,2
"HID147547",1,NA,1,0,0,NA,0,1,0,1,2
"HID147548",2,NA,0,0,0,NA,1,0,1,1,2
"HID147602",2,NA,0,0,0,NA,0,0,0,1,2
"HID147678",2,1,1,0,0,NA,1,1,0,1,2
"HID147817",NA,1,0,0,0,NA,0,0,0,1,2
"HID147880",NA,1,0,0,0,NA,0,1,0,1,2
"HID147894",1,NA,1,0,0,NA,1,1,1,1,2
"HID147969",2,1,1,0,0,NA,1,1,0,1,2
"HID147989",1,NA,1,0,0,NA,0,0,0,1,2
"HID147993",1,NA,1,0,0,NA,1,1,0,1,2
"HID148025",1,NA,0,0,0,NA,1,0,1,2,1
"HID148052",1,NA,1,0,0,NA,1,0,0,1,2
"HID148107",1,NA,1,0,0,NA,0,1,0,1,2
"HID148130",2,NA,1,0,0,NA,1,0,0,1,2
"HID148135",1,NA,0,0,0,NA,1,0,0,1,2
"HID148411",2,NA,1,0,0,NA,1,1,0,1,2
"HID148591",1,1,1,0,0,NA,0,0,0,1,2
"HID148677",1,NA,1,0,0,NA,1,1,0,1,2
"HID148716",2,NA,1,0,0,NA,0,1,1,1,2
"HID148735",1,1,1,0,0,NA,1,0,0,1,2
"HID148940",2,NA,1,0,0,NA,1,0,1,1,2
"HID149070",1,NA,1,0,0,NA,0,1,0,1,2
"HID149080",1,1,1,0,0,NA,0,1,1,1,2
"HID149186",2,NA,NA,0,0,NA,0,0,0,1,2
"HID149238",1,1,1,0,0,NA,1,0,0,1,2
"HID149313",2,NA,1,0,0,NA,1,1,0,1,2
"HID149369",NA,1,1,0,0,NA,0,0,0,1,2
"HID149375",1,1,1,0,0,NA,0,1,1,1,2
"HID149413",1,NA,1,0,0,NA,1,1,0,1,2
"HID149498",1,NA,1,0,0,NA,0,1,0,1,1
"HID149517",2,NA,0,0,0,NA,0,0,1,1,2
"HID149543",2,NA,1,0,0,NA,1,0,0,1,2
"HID149788",1,1,1,0,0,NA,0,1,0,1,2
"HID149792",1,NA,1,0,0,NA,1,0,0,1,2
"HID149842",1,2,1,0,0,NA,1,1,1,1,2
"HID150024",NA,1,0,0,0,NA,1,1,1,1,2
"HID150113",1,1,1,0,0,NA,1,1,0,2,2
"HID150215",2,NA,1,0,0,NA,1,1,0,1,2
"HID150555",2,1,1,1,0,NA,0,1,0,1,2
"HID150560",NA,NA,1,0,1,NA,1,0,1,1,2
"HID150579",NA,1,0,1,0,NA,0,1,0,1,1
"HID150594",NA,1,0,0,0,NA,1,1,0,1,2
"HID150790",NA,2,1,0,0,NA,0,0,1,1,2
"HID151035",2,NA,1,0,0,NA,0,0,0,1,2
"HID151051",1,NA,1,0,0,NA,1,0,0,1,2
"HID151202",NA,1,1,0,0,NA,1,1,0,1,2
"HID151257",1,NA,1,0,0,NA,1,1,0,2,2
"HID151315",2,2,1,0,1,NA,1,1,0,1,2
"HID151389",NA,NA,0,0,0,0,1,0,0,1,2
"HID151515",2,NA,1,0,0,NA,1,0,0,1,2
"HID151590",1,NA,1,0,0,NA,0,0,1,1,2
"HID151632",2,NA,1,0,0,NA,1,1,1,1,2
"HID151670",1,1,1,1,0,NA,1,1,1,1,2
"HID151688",2,2,1,0,0,NA,1,1,0,1,2
"HID151770",1,1,1,1,0,NA,1,1,0,1,2
"HID151785",NA,1,1,0,0,NA,1,0,0,1,2
"HID151841",2,NA,0,0,0,NA,1,1,0,1,2
"HID151910",1,NA,0,1,0,NA,0,1,0,1,2
"HID151956",NA,1,0,0,0,NA,0,1,0,1,2
"HID151988",NA,1,0,0,0,NA,1,1,1,1,2
"HID152011",2,NA,1,0,1,NA,1,0,1,1,2
"HID152063",1,NA,0,1,1,NA,0,1,0,1,2
"HID152188",2,NA,1,0,0,NA,1,0,1,1,2
"HID152332",NA,2,NA,0,0,NA,0,0,0,1,2
"HID152376",1,1,1,0,0,NA,0,0,1,1,2
"HID152538",2,NA,NA,0,0,NA,1,0,0,1,2
"HID152629",2,NA,1,0,0,NA,0,0,1,1,2
"HID152639",2,NA,0,0,0,NA,1,1,0,1,2
"HID152702",1,NA,1,0,0,NA,1,1,1,2,2
"HID152749",NA,1,1,0,0,NA,1,1,1,1,2
"HID152824",NA,1,1,0,0,NA,1,1,1,1,2
"HID152856",NA,2,NA,0,0,NA,1,0,0,1,2
"HID152977",1,1,1,0,0,NA,0,1,0,1,2
"HID153032",1,1,1,0,0,NA,1,1,1,1,2
"HID153045",NA,1,0,0,0,NA,1,1,0,1,2
"HID153079",2,NA,NA,0,0,NA,1,0,1,1,2
"HID153215",2,1,1,0,0,NA,1,0,0,1,2
"HID153225",NA,1,0,0,0,NA,1,1,0,1,2
"HID153229",1,1,0,1,0,NA,1,1,1,1,2
"HID153447",1,NA,1,0,0,NA,1,1,0,1,2
"HID153489",NA,1,1,1,0,NA,1,1,1,1,2
"HID153540",NA,1,1,0,0,NA,0,1,0,1,2
"HID153553",1,NA,1,0,0,NA,1,1,1,1,2
"HID153642",NA,1,1,0,0,NA,0,1,0,1,2
"HID153651",1,NA,1,1,0,NA,0,1,0,2,2
"HID153780",1,1,1,0,0,NA,1,1,0,1,2
"HID153936",2,NA,1,0,0,NA,0,1,1,1,2
"HID153948",2,NA,NA,0,0,NA,1,0,0,1,2
"HID153971",2,NA,1,0,0,NA,1,0,0,1,2
"HID154262",2,NA,1,1,0,NA,1,1,0,1,2
"HID154330",2,2,1,0,0,NA,0,1,0,1,2
"HID154343",2,NA,1,0,0,NA,1,1,1,2,2
"HID154354",1,1,0,0,0,NA,1,1,0,1,2
"HID154493",1,1,1,0,1,NA,0,1,0,2,2
"HID154650",1,NA,1,0,0,NA,0,1,1,1,2
"HID154701",1,1,NA,0,0,NA,1,0,0,1,2
"HID154724",1,NA,1,0,0,NA,0,1,0,1,2
"HID154783",2,1,1,0,0,NA,0,1,0,1,2
"HID154888",1,NA,1,0,0,NA,1,1,0,1,2
"HID154904",1,NA,NA,0,0,NA,1,0,0,1,2
"HID155008",1,1,1,0,1,NA,1,1,0,2,1
"HID155174",2,NA,1,0,0,NA,1,0,1,2,1
"HID155319",1,NA,0,0,0,NA,0,0,1,1,2
"HID155372",2,1,NA,0,0,NA,0,0,0,1,2
"HID155446",1,NA,0,0,0,NA,0,1,0,1,2
"HID155602",NA,1,1,1,0,NA,0,1,0,1,2
"HID155648",1,1,1,1,0,NA,1,1,0,1,2
"HID155651",1,NA,1,1,0,NA,1,1,1,2,2
"HID155656",1,1,1,0,0,NA,1,1,1,1,2
"HID155878",NA,1,1,1,0,NA,0,1,1,1,2
"HID156169",1,1,1,0,0,NA,1,1,1,2,2
"HID156280",1,NA,1,0,0,NA,0,0,0,1,2
"HID156443",1,NA,1,0,0,NA,1,1,0,1,2
"HID156528",1,NA,1,1,0,NA,1,0,0,1,2
"HID156633",1,NA,1,0,0,NA,1,1,1,1,2
"HID156658",1,1,0,0,0,NA,1,1,1,1,2
"HID156663",2,NA,1,0,0,NA,1,1,0,1,2
"HID156709",NA,1,1,0,1,NA,1,1,1,1,2
"HID156924",1,1,1,0,0,NA,1,1,1,1,2
"HID157013",1,NA,1,0,0,NA,1,1,0,1,2
"HID157074",1,NA,1,0,0,NA,1,1,1,1,2
"HID157079",1,NA,1,0,1,NA,1,1,0,1,2
"HID157122",2,1,1,0,0,NA,1,1,1,1,2
"HID157261",NA,1,0,0,0,NA,1,1,0,1,2
"HID157319",1,NA,1,0,0,NA,1,1,0,1,2
"HID157356",2,2,1,0,0,NA,1,1,0,2,2
"HID157586",3,NA,1,0,0,NA,0,0,1,1,2
"HID157647",1,1,1,0,0,NA,0,0,1,1,2
"HID157648",1,1,1,0,0,NA,1,1,0,1,2
"HID157666",1,NA,0,0,0,NA,0,1,1,1,2
"HID157750",1,NA,1,0,0,NA,1,1,1,1,2
"HID157873",NA,1,1,0,0,NA,1,1,0,1,2
"HID157932",1,NA,NA,0,0,NA,1,0,NA,1,2
"HID157938",1,1,1,0,0,NA,1,1,0,1,2
"HID158051",1,NA,NA,0,0,NA,1,0,1,1,2
"HID158186",1,NA,1,1,0,NA,0,0,0,1,2
"HID158213",1,1,1,0,0,NA,1,1,0,1,2
"HID158266",2,NA,1,0,0,NA,1,0,1,1,2
"HID158267",2,NA,1,0,0,NA,1,1,1,1,2
"HID158305",2,NA,1,0,0,NA,1,1,0,1,2
"HID158314",1,NA,1,0,0,NA,1,1,1,1,2
"HID158330",1,NA,1,0,0,NA,1,0,0,1,2
"HID158425",NA,1,0,0,1,NA,1,1,0,1,2
"HID158497",1,1,1,1,0,NA,0,1,0,1,2
"HID158558",2,NA,1,0,0,NA,1,1,0,1,2
"HID158647",1,NA,1,0,0,NA,0,1,0,1,2
"HID158689",1,1,1,0,0,NA,1,1,0,1,2
"HID158727",NA,1,0,0,0,NA,0,0,0,1,2
"HID158730",NA,1,1,0,0,NA,0,1,0,1,2
"HID158846",1,NA,NA,0,0,NA,1,0,0,1,2
"HID158860",1,NA,1,0,0,NA,1,1,0,1,2
"HID158899",1,NA,1,0,0,NA,1,1,0,1,2
"HID158905",2,NA,1,0,1,NA,1,1,0,1,2
"HID158968",1,NA,NA,0,0,NA,1,0,0,2,2
"HID159028",NA,1,1,0,0,NA,0,1,0,1,2
"HID159040",1,NA,NA,0,0,NA,0,0,0,1,2
"HID159116",NA,1,1,0,0,NA,0,1,0,1,2
"HID159168",2,NA,1,0,0,NA,1,1,0,1,2
"HID159320",1,NA,1,0,0,NA,1,0,1,2,2
"HID159486",NA,1,1,1,0,NA,0,1,0,1,2
"HID159648",NA,1,1,0,0,NA,0,0,1,1,2
"HID159663",1,1,1,1,0,NA,0,1,0,1,2
"HID159780",NA,1,1,0,0,NA,1,1,1,1,2
"HID159923",2,NA,NA,0,0,NA,1,0,1,1,2
"HID159932",1,NA,1,0,0,NA,1,1,1,1,2
"HID159948",NA,NA,1,0,0,NA,1,0,1,2,2
"HID160218",1,1,1,0,0,NA,1,1,0,2,1
"HID160237",NA,1,NA,0,0,NA,0,0,0,1,2
"HID160390",1,1,1,0,0,NA,1,1,0,1,2
"HID160533",NA,1,0,1,1,NA,1,1,0,2,2
"HID160535",1,1,1,0,0,NA,0,1,1,1,2
"HID160581",1,NA,0,0,0,NA,1,0,1,1,2
"HID160596",1,1,NA,0,0,NA,1,0,0,1,2
"HID160675",1,NA,1,0,0,NA,0,0,0,1,2
"HID160676",1,1,1,0,0,NA,1,1,1,1,2
"HID160777",NA,1,1,0,0,NA,1,1,0,1,2
"HID160994",1,NA,NA,0,0,NA,1,0,1,1,2
"HID161391",1,1,0,0,0,NA,1,1,0,1,2
"HID161433",1,1,1,0,0,NA,1,1,1,1,2
"HID161497",1,1,1,1,0,NA,1,0,1,1,2
"HID161538",1,1,1,0,0,NA,0,1,1,1,2
"HID161561",1,1,1,0,0,NA,0,1,0,1,2
"HID161650",1,1,1,0,0,NA,1,1,0,1,2
"HID161683",1,NA,1,0,0,NA,1,0,0,1,2
"HID161707",1,1,1,0,0,NA,0,1,0,1,2
"HID161774",NA,2,1,0,0,NA,1,1,1,1,2
"HID161804",2,NA,1,0,0,NA,1,0,0,1,2
"HID161850",2,NA,1,0,0,NA,1,0,1,1,2
"HID161858",1,NA,1,0,0,NA,1,1,0,2,2
"HID161914",2,2,1,0,0,NA,1,1,0,2,2
"HID161924",1,NA,1,0,0,NA,1,1,1,1,2
"HID161976",1,1,1,1,0,NA,1,1,0,1,2
"HID161983",1,NA,1,0,1,NA,1,1,1,2,2
"HID161984",2,NA,1,0,0,NA,0,1,1,1,2
"HID162175",1,NA,1,0,0,NA,0,0,1,1,2
"HID162219",NA,1,1,1,0,NA,1,1,1,1,2
"HID162391",1,NA,1,0,0,NA,1,1,0,1,2
"HID162402",1,1,1,0,0,NA,0,1,0,1,2
"HID162476",2,NA,0,0,0,NA,1,0,1,2,2
"HID162520",1,1,1,0,0,NA,1,1,0,1,2
"HID162549",1,1,1,0,0,NA,0,1,0,1,2
"HID162719",1,NA,0,0,0,NA,1,1,0,1,2
"HID162936",2,NA,1,0,0,NA,1,1,1,2,2
"HID163071",NA,1,0,0,0,NA,0,1,1,1,2
"HID163080",1,1,1,1,0,NA,1,1,1,1,2
"HID163102",1,1,1,0,0,NA,1,1,1,1,2
"HID163168",2,NA,1,0,0,NA,1,1,0,1,2
"HID163218",NA,NA,1,0,0,NA,1,0,1,2,2
"HID163230",NA,1,1,0,1,NA,0,1,0,1,2
"HID163584",3,NA,NA,0,0,NA,1,0,0,2,2
"HID163601",NA,1,1,0,0,NA,0,1,1,1,2
"HID163610",1,NA,0,0,0,NA,1,0,1,1,2
"HID163760",1,NA,NA,0,0,NA,1,0,1,1,2
"HID163822",1,1,1,0,0,NA,1,0,0,1,2
"HID163977",NA,1,1,0,0,NA,1,1,1,1,2
"HID164137",1,NA,NA,0,0,NA,0,0,0,1,2
"HID164185",NA,1,NA,0,0,NA,1,0,0,1,2
"HID164230",1,NA,1,0,0,NA,0,1,0,1,2
"HID164271",1,1,1,0,0,NA,1,1,1,1,2
"HID164336",2,1,1,0,1,NA,1,0,0,2,2
"HID164413",1,1,1,0,0,NA,1,1,1,1,2
"HID164440",NA,NA,1,0,0,NA,0,1,0,1,2
"HID164464",NA,NA,0,0,0,NA,1,1,0,1,2
"HID164577",2,NA,1,0,1,NA,1,1,1,1,2
"HID164605",1,NA,1,0,0,NA,1,0,0,1,2
"HID164662",NA,2,1,0,0,NA,0,1,0,1,2
"HID164701",NA,1,NA,0,0,NA,1,0,1,2,2
"HID164724",2,2,1,0,0,NA,1,1,0,1,2
"HID164851",NA,1,NA,0,0,NA,1,0,1,1,2
"HID164852",NA,1,0,1,0,NA,0,1,1,1,2
"HID164887",1,NA,0,0,0,NA,1,1,0,1,2
"HID164943",2,NA,0,0,0,NA,0,0,0,2,2
"HID164950",1,1,0,0,0,NA,1,1,0,1,2
"HID165005",2,1,1,0,0,NA,1,1,0,2,2
"HID165186",NA,1,0,0,0,NA,1,1,0,1,2
"HID165196",2,NA,0,0,0,NA,1,1,1,1,2
"HID165290",NA,1,0,0,0,NA,1,1,1,1,2
"HID165477",2,1,1,0,0,NA,1,1,0,2,2
"HID165520",2,2,1,0,0,NA,1,1,1,1,2
"HID165599",2,NA,NA,0,0,NA,1,0,0,2,2
"HID165778",NA,1,0,1,0,NA,1,1,0,2,1
"HID165836",1,NA,1,0,0,NA,1,1,0,1,2
"HID165880",1,NA,1,0,0,NA,1,0,1,1,2
"HID165890",1,1,1,0,0,NA,0,1,1,1,2
"HID165989",2,1,0,0,1,NA,1,1,0,1,2
"HID166156",NA,1,1,0,0,NA,0,1,0,1,2
"HID166168",NA,2,1,0,0,NA,0,0,0,1,2
"HID166182",2,1,1,1,0,NA,0,1,0,2,2
"HID166271",NA,1,0,0,0,NA,0,1,0,1,2
"HID166477",1,NA,0,0,0,NA,1,1,0,1,2
"HID166481",1,1,1,0,0,NA,1,1,0,1,2
"HID166554",1,1,1,1,0,NA,1,1,0,1,2
"HID166595",1,2,1,0,0,NA,1,1,0,1,2
"HID166614",2,1,1,0,0,NA,0,1,0,1,2
"HID166759",1,NA,0,0,0,NA,0,1,1,1,2
"HID166875",NA,1,1,0,0,NA,0,1,0,1,2
"HID167125",1,NA,1,1,0,NA,1,1,0,2,2
"HID167205",1,1,1,0,0,NA,0,1,1,1,2
"HID167309",NA,1,0,0,0,NA,0,1,0,1,2
"HID167394",1,NA,1,0,0,NA,0,1,0,1,2
"HID167480",1,NA,0,1,0,NA,1,1,0,1,2
"HID167495",2,1,1,0,0,NA,0,1,1,1,2
"HID167523",2,NA,1,0,0,NA,0,1,0,1,2
"HID167652",1,NA,NA,0,0,NA,1,0,0,1,2
"HID168079",1,NA,1,0,0,NA,1,0,1,1,2
"HID168081",NA,1,1,0,0,NA,1,1,1,1,2
"HID168102",2,2,0,1,0,NA,1,0,0,1,2
"HID168368",1,1,1,1,0,NA,0,1,0,1,2
"HID168510",NA,1,1,0,0,NA,1,1,0,1,2
"HID168564",NA,1,1,0,0,NA,0,1,0,1,2
"HID168675",1,1,1,0,0,NA,1,1,1,2,2
"HID168702",1,1,1,0,0,NA,1,1,0,1,2
"HID168825",2,NA,1,0,1,NA,1,1,0,2,2
"HID168887",1,1,NA,0,0,NA,0,0,0,1,2
"HID168940",1,1,0,0,0,NA,1,1,1,1,2
"HID168951",1,NA,0,0,0,NA,0,1,1,2,2
"HID169051",1,1,1,1,0,NA,0,1,0,1,2
"HID169218",2,1,NA,0,0,NA,1,0,0,1,2
"HID169300",2,1,1,0,0,NA,0,1,1,1,2
"HID169399",1,1,1,0,0,NA,1,1,0,2,2
"HID169417",1,1,1,0,0,NA,1,1,0,1,2
"HID169649",1,2,1,0,0,NA,1,1,0,1,2
"HID169666",1,1,NA,0,0,NA,1,0,1,1,2
"HID169856",2,1,1,0,0,NA,1,1,0,1,2
"HID170052",1,NA,1,0,0,NA,1,1,0,1,2
"HID170065",1,1,1,0,0,NA,1,1,0,1,2
"HID170173",1,NA,1,0,0,NA,0,1,0,1,2
"HID170187",NA,NA,1,0,0,NA,1,1,0,1,2
"HID170190",2,NA,0,0,0,NA,1,0,0,2,2
"HID170256",1,1,1,0,0,NA,1,1,0,1,2
"HID170337",1,NA,1,0,0,NA,1,1,0,2,2
"HID170375",1,NA,1,0,0,NA,0,0,0,1,2
"HID170433",1,NA,NA,0,0,NA,1,0,0,1,2
"HID170439",2,NA,NA,0,0,NA,0,0,1,1,2
"HID170463",1,1,NA,0,0,NA,0,0,0,1,2
"HID170533",2,NA,0,0,0,NA,1,1,0,1,2
"HID170565",2,NA,1,0,1,NA,1,1,0,2,2
"HID170579",2,NA,0,0,1,NA,0,0,0,1,2
"HID170792",1,1,1,0,1,NA,1,1,0,1,2
"HID170849",NA,1,1,0,0,NA,1,1,0,1,2
"HID170932",2,1,1,0,0,NA,0,1,0,1,2
"HID170957",1,1,1,0,0,NA,1,0,1,1,2
"HID171155",2,NA,1,0,0,NA,0,0,0,1,2
"HID171325",2,2,NA,0,0,NA,1,0,0,1,2
"HID171442",1,NA,1,0,0,NA,1,1,0,1,2
"HID171794",NA,NA,NA,0,0,NA,1,0,1,1,2
"HID171910",NA,1,1,0,0,NA,0,1,0,1,2
"HID171933",2,NA,1,0,1,NA,1,0,1,2,2
"HID172115",NA,1,NA,0,0,NA,0,0,1,1,2
"HID172152",2,NA,1,0,0,NA,0,0,1,1,2
"HID172331",1,1,1,0,0,NA,1,1,1,1,2
"HID172333",NA,1,0,0,0,NA,0,1,1,1,2
"HID172345",1,NA,1,1,0,NA,1,1,1,1,2
"HID172471",2,NA,NA,0,0,NA,0,0,1,1,2
"HID172585",NA,1,1,0,0,NA,0,1,0,1,2
"HID172594",2,NA,0,0,0,NA,0,1,0,2,1
"HID172657",NA,1,1,0,0,NA,0,1,0,1,2
"HID172834",1,NA,1,0,0,NA,1,0,0,1,2
"HID172852",2,NA,1,0,0,NA,1,1,1,1,2
"HID172890",1,1,0,0,0,NA,1,1,1,1,2
"HID172922",2,NA,1,0,0,NA,0,1,1,1,2
"HID172942",1,NA,1,0,0,NA,0,1,0,1,2
"HID172971",1,NA,1,0,0,NA,0,0,1,1,2
"HID172981",NA,1,1,0,1,NA,1,1,0,1,2
"HID173072",NA,1,1,0,0,NA,0,1,1,1,2
"HID173184",1,NA,1,0,0,NA,1,1,1,1,2
"HID173393",1,NA,1,0,1,NA,0,1,0,1,2
"HID173413",2,NA,1,0,0,NA,0,1,0,1,2
"HID173430",2,1,1,0,0,NA,1,1,0,1,2
"HID173440",1,NA,0,0,0,NA,1,0,1,1,2
"HID173580",2,2,1,0,0,NA,1,1,0,2,2
"HID173600",2,NA,1,0,0,NA,1,1,1,1,2
"HID173604",2,NA,1,0,0,NA,0,1,0,1,2
"HID173737",1,NA,0,0,0,NA,1,1,0,1,2
"HID173739",1,NA,1,1,1,NA,1,1,0,1,2
"HID173834",NA,1,1,0,0,NA,1,1,0,1,2
"HID174117",1,NA,1,0,0,NA,1,0,0,1,2
"HID174320",2,NA,1,1,0,NA,0,1,0,1,2
"HID174427",NA,1,1,0,0,NA,0,1,0,1,2
"HID174566",NA,1,1,1,0,NA,1,1,1,1,2
"HID174573",1,NA,1,0,0,NA,1,0,0,1,2
"HID174647",1,NA,1,0,0,NA,1,1,1,1,2
"HID174677",NA,1,1,0,0,NA,0,1,1,1,2
"HID174694",1,NA,1,0,0,NA,1,1,0,1,2
"HID174737",2,NA,1,0,1,NA,1,1,0,1,1
"HID174751",NA,1,1,0,0,NA,0,0,0,1,2
"HID174762",2,2,0,0,0,NA,0,1,0,2,2
"HID174764",2,NA,0,0,0,NA,1,1,1,2,2
"HID174828",2,1,0,0,0,NA,1,1,1,1,2
"HID174954",1,NA,1,0,0,NA,1,1,1,1,2
"HID174979",1,NA,0,0,0,NA,0,0,0,2,2
"HID175053",NA,1,1,0,0,NA,0,1,0,1,2
"HID175136",2,NA,1,0,0,NA,1,1,0,2,2
"HID175251",2,NA,1,0,0,NA,1,1,0,2,2
"HID175277",2,NA,1,0,0,NA,0,1,0,1,2
"HID175319",NA,1,NA,1,0,NA,0,0,1,1,2
"HID175344",1,NA,1,0,0,NA,0,1,0,1,2
