"hhid","fhh","covid_shock","ag_comm","irrigation","drought","flood","extension_training","animal_ded_area","rice","feed_Chickens","feed_Cattle"
"HID136319",0,1,2,1,1,0,NA,1,1,1,NA
"HID136501",0,2,2,1,1,0,NA,1,1,NA,NA
"HID136563",0,1,2,1,0,0,NA,1,1,2,2
"HID136623",1,1,2,1,0,0,NA,0,1,1,NA
"HID136650",0,1,2,1,0,0,NA,1,1,2,1
"HID136912",1,2,2,1,0,1,NA,1,0,2,NA
"HID136959",1,2,2,1,0,1,NA,1,0,1,NA
"HID136972",0,1,2,1,0,0,NA,1,1,1,1
"HID137047",0,1,2,1,0,0,NA,1,0,3,NA
"HID137050",0,1,2,1,0,0,NA,1,1,1,NA
"HID137076",1,1,2,1,0,0,NA,1,1,1,NA
"HID137095",0,1,2,0,0,0,NA,1,0,1,NA
"HID137139",0,1,2,1,1,0,NA,1,1,1,NA
"HID137152",1,1,2,0,0,0,NA,1,1,1,1
"HID137376",0,2,2,1,0,0,NA,1,0,2,NA
"HID137403",0,1,2,1,0,0,NA,1,0,NA,1
"HID137565",0,2,2,1,1,1,NA,1,1,2,NA
"HID137620",0,1,2,NA,0,0,NA,1,0,2,NA
"HID137641",0,2,2,0,0,0,NA,1,1,1,1
"HID137680",0,1,2,1,0,1,NA,1,1,1,1
"HID137736",0,1,2,0,0,0,NA,1,1,1,1
"HID137754",1,1,2,1,0,0,NA,1,1,1,NA
"HID137761",1,2,2,1,1,1,NA,1,0,2,NA
"HID137777",0,1,2,0,0,0,NA,1,0,1,NA
"HID137827",1,2,2,1,0,1,NA,1,1,1,NA
"HID137883",0,2,2,0,1,0,NA,1,1,1,1
"HID138000",1,1,2,1,0,0,NA,1,1,1,1
"HID138046",1,1,2,1,0,0,NA,1,0,2,NA
"HID138069",1,1,2,0,0,0,NA,1,1,NA,1
"HID138108",0,1,2,NA,0,0,NA,1,0,1,NA
"HID138210",0,1,2,1,1,0,NA,1,1,1,1
"HID138246",0,2,2,1,0,0,NA,1,0,NA,1
"HID138391",1,1,2,1,0,0,NA,1,0,1,NA
"HID138527",0,1,2,1,0,0,NA,1,1,1,NA
"HID138655",1,1,2,0,0,0,NA,1,0,1,NA
"HID138680",0,1,2,1,0,0,NA,1,0,2,2
"HID138683",1,1,2,0,0,0,NA,1,1,1,NA
"HID138781",1,2,2,1,0,0,NA,1,0,1,NA
"HID138784",1,1,2,0,0,0,NA,1,1,1,NA
"HID138947",1,1,2,1,0,0,NA,1,1,1,NA
"HID139170",1,1,2,1,0,0,NA,1,0,1,NA
"HID139180",1,1,2,0,0,0,NA,1,0,1,NA
"HID139271",1,1,2,0,0,0,NA,1,1,1,NA
"HID139418",1,1,2,1,1,0,NA,1,0,1,NA
"HID139442",1,1,2,1,0,0,NA,1,0,1,NA
"HID139599",0,1,2,1,1,0,NA,1,1,1,1
"HID139793",0,1,2,1,1,0,NA,0,1,NA,1
"HID139900",0,2,2,1,0,1,NA,1,1,1,1
"HID140000",0,1,2,1,0,1,NA,1,0,2,1
"HID140305",0,1,2,1,0,0,NA,1,1,1,NA
"HID140349",0,1,2,0,0,0,NA,1,1,2,1
"HID140448",0,1,1,1,0,0,NA,1,1,2,1
"HID140491",1,2,2,NA,0,0,NA,1,0,1,NA
"HID140622",0,1,2,1,0,0,NA,1,1,2,2
"HID140625",1,1,2,0,0,0,NA,1,1,NA,1
"HID140627",1,1,2,1,1,0,NA,1,1,NA,1
"HID140629",1,1,2,1,0,0,NA,1,1,1,NA
"HID140732",0,1,2,0,0,0,NA,1,1,NA,1
"HID140857",0,1,2,1,1,0,NA,1,1,1,1
"HID141006",0,2,2,1,1,0,NA,1,1,1,1
"HID141056",1,1,2,1,0,0,NA,1,1,1,NA
"HID141080",0,1,2,1,0,0,NA,1,1,1,NA
"HID141096",0,1,2,1,0,0,NA,1,1,1,1
"HID141102",0,1,2,1,0,0,NA,1,1,1,1
"HID141106",1,1,2,1,0,0,NA,1,0,1,1
"HID141224",0,1,2,0,0,0,NA,1,0,1,NA
"HID141302",0,2,2,0,0,1,NA,1,1,2,1
"HID141328",1,1,2,1,0,0,NA,1,1,1,NA
"HID141403",0,1,2,1,0,0,NA,1,1,1,1
"HID141462",0,1,2,NA,0,0,NA,1,0,1,NA
"HID141530",0,1,2,1,0,0,NA,1,1,2,NA
"HID142161",0,1,2,1,0,0,NA,1,0,1,NA
"HID142283",0,1,2,1,0,0,NA,1,0,2,NA
"HID142308",1,1,2,1,0,0,NA,1,0,2,NA
"HID142325",1,1,2,1,0,0,NA,1,1,1,NA
"HID142530",1,1,2,1,0,0,NA,1,1,1,NA
"HID142596",0,1,2,NA,0,0,NA,1,0,2,2
"HID142616",1,2,2,1,1,0,NA,1,0,1,1
"HID142739",0,1,2,1,0,0,NA,1,1,2,NA
"HID142772",0,1,2,1,1,0,NA,1,1,1,1
"HID142807",0,1,2,1,0,0,NA,1,1,1,NA
"HID142836",0,1,2,0,0,0,NA,1,0,1,1
"HID142858",0,2,2,0,0,0,NA,1,0,1,NA
"HID142869",0,1,2,1,0,0,NA,1,1,1,1
"HID143056",0,1,2,1,1,0,NA,1,1,NA,NA
"HID143096",0,2,2,0,0,0,NA,1,0,2,NA
"HID143146",0,1,2,1,1,0,NA,1,1,1,1
"HID143161",1,1,2,0,0,0,NA,0,1,1,1
"HID143170",0,1,2,1,0,0,NA,1,0,2,NA
"HID143304",0,2,2,1,1,0,NA,1,0,2,NA
"HID143360",0,1,2,1,0,0,NA,1,0,1,1
"HID143377",0,1,2,1,0,0,NA,1,1,1,1
"HID143455",0,1,2,1,0,0,NA,1,1,1,NA
"HID143478",1,1,2,0,0,0,NA,0,1,2,1
"HID143566",0,2,2,1,0,0,NA,1,1,2,2
"HID143606",0,1,2,1,0,0,NA,1,1,1,1
"HID143619",0,1,2,1,1,0,NA,1,1,1,NA
"HID143646",0,1,2,1,0,0,NA,1,0,2,1
"HID143715",0,1,2,1,0,0,NA,1,1,1,1
"HID143834",0,1,2,1,0,0,NA,1,1,1,1
"HID143927",1,1,2,1,0,0,NA,1,1,1,1
"HID144083",0,1,2,1,0,0,NA,1,1,2,NA
"HID144298",0,1,2,1,0,0,NA,1,0,1,NA
"HID144302",0,1,2,1,0,0,NA,1,1,NA,1
"HID144313",0,1,2,0,0,0,NA,1,1,NA,1
"HID144315",0,1,2,1,0,0,NA,1,1,3,NA
"HID144332",0,1,2,1,0,0,NA,1,0,2,NA
"HID144343",1,2,2,1,1,0,NA,1,1,1,NA
"HID144358",0,1,2,1,1,0,NA,1,1,1,NA
"HID144414",0,1,2,0,1,1,NA,1,1,2,NA
"HID144449",1,1,2,1,0,0,NA,1,1,1,NA
"HID144477",0,1,2,1,0,0,NA,1,1,1,1
"HID144559",0,1,2,0,0,0,NA,1,0,NA,1
"HID144621",1,1,2,1,0,1,NA,1,1,1,NA
"HID144632",1,1,2,1,0,0,NA,1,1,3,NA
"HID144803",0,1,2,0,0,1,NA,1,1,1,1
"HID144881",0,1,2,1,0,0,NA,1,1,2,NA
"HID144965",0,1,1,1,0,0,NA,1,1,1,NA
"HID145062",1,1,2,1,1,0,NA,1,1,1,NA
"HID145344",0,1,2,1,0,0,NA,1,0,2,NA
"HID145345",0,1,2,0,0,0,NA,1,1,1,1
"HID145366",0,1,2,1,0,0,NA,1,1,2,1
"HID145370",0,1,2,0,0,0,NA,0,1,1,1
"HID145443",0,1,2,1,0,1,NA,1,1,1,NA
"HID145546",0,1,2,1,0,1,NA,1,1,2,NA
"HID145702",0,1,2,1,0,0,NA,1,1,1,NA
"HID145933",0,1,2,0,1,0,NA,1,1,1,1
"HID145942",0,1,2,1,1,0,NA,1,1,1,NA
"HID146091",1,1,2,1,0,0,NA,1,1,2,NA
"HID146460",0,2,2,1,0,0,NA,1,0,2,2
"HID146542",1,1,2,1,1,1,NA,1,1,1,1
"HID146552",0,1,2,0,0,0,NA,1,1,NA,1
"HID146662",0,1,2,NA,0,1,NA,1,0,2,NA
"HID146672",1,1,2,1,1,0,NA,1,0,1,NA
"HID146691",0,1,2,1,0,0,NA,1,1,1,1
"HID146904",0,1,2,1,0,0,NA,1,1,2,1
"HID146985",0,1,2,0,0,0,NA,1,0,NA,NA
"HID147043",0,1,2,1,0,0,NA,1,1,2,NA
"HID147069",0,1,2,1,0,0,NA,1,1,1,1
"HID147295",1,1,2,1,0,0,NA,1,1,1,NA
"HID147374",0,1,2,1,0,0,NA,1,1,1,1
"HID147441",0,1,2,0,0,0,NA,1,1,2,2
"HID147557",0,1,2,1,0,0,NA,1,1,2,NA
"HID147746",0,1,2,1,0,0,NA,0,1,1,NA
"HID147761",0,1,2,1,0,1,NA,1,1,2,2
"HID148023",1,2,2,1,0,1,NA,1,1,2,2
"HID148045",0,1,2,1,0,0,NA,1,0,2,NA
"HID148048",0,1,2,1,1,0,NA,1,1,2,NA
"HID148055",0,1,2,1,1,0,NA,1,1,1,NA
"HID148224",0,1,2,0,0,0,NA,1,0,1,NA
"HID148297",0,1,2,1,0,0,NA,1,1,2,1
"HID148327",0,1,2,1,0,0,NA,1,0,1,NA
"HID148335",0,1,2,1,0,0,NA,1,0,2,NA
"HID148376",0,1,2,1,0,0,NA,1,1,1,NA
"HID148438",1,1,2,NA,0,0,NA,1,0,1,NA
"HID148449",0,1,2,1,0,0,NA,1,1,1,NA
"HID148514",0,1,2,0,0,0,NA,1,1,1,NA
"HID148553",0,1,2,1,1,0,NA,1,1,1,1
"HID148686",0,1,2,1,0,0,NA,1,1,1,NA
"HID149084",0,1,2,1,0,0,NA,1,0,2,NA
"HID149249",0,1,2,1,0,0,NA,1,1,1,NA
"HID149306",0,1,2,NA,0,0,NA,1,0,NA,2
"HID149343",0,1,2,0,0,0,NA,0,0,1,NA
"HID149380",1,1,2,1,0,0,NA,1,1,1,1
"HID149518",0,1,2,1,0,1,NA,0,1,NA,1
"HID149527",0,2,1,0,0,1,NA,1,1,2,2
"HID149537",1,1,2,1,0,0,NA,1,0,1,NA
"HID149634",1,1,2,1,0,1,NA,0,1,1,NA
"HID149644",0,1,2,1,0,0,NA,1,1,1,1
"HID149739",0,1,2,0,0,0,NA,1,0,2,NA
"HID149806",0,2,2,1,0,0,NA,1,1,2,NA
"HID149870",0,1,2,1,0,0,NA,1,1,1,1
"HID149980",0,2,2,0,0,0,NA,1,0,1,NA
"HID150063",0,1,2,0,1,0,NA,1,1,1,NA
"HID150076",0,1,2,1,0,0,NA,1,1,2,NA
"HID150116",0,1,2,1,0,0,NA,1,1,2,1
"HID150129",0,1,2,1,0,0,NA,1,1,1,1
"HID150155",0,1,2,1,0,0,NA,1,1,1,1
"HID150161",0,1,2,1,1,0,NA,1,1,1,1
"HID150189",0,1,2,1,0,0,NA,1,1,1,1
"HID150215",0,1,2,0,0,0,NA,1,1,1,NA
"HID150225",0,2,2,1,1,0,NA,1,0,2,1
"HID150268",0,1,2,1,0,0,NA,1,1,1,NA
"HID150410",1,1,2,1,1,0,NA,1,1,1,NA
"HID150518",1,1,2,1,0,0,NA,1,1,1,1
"HID150585",0,1,2,0,0,0,NA,1,1,1,NA
"HID150604",1,1,2,1,0,0,NA,1,1,NA,NA
"HID150674",1,1,2,1,0,0,NA,1,1,2,1
"HID150755",1,1,2,1,0,0,NA,1,1,1,1
"HID151037",0,1,2,1,1,0,NA,0,1,1,NA
"HID151134",0,1,2,1,0,0,NA,1,0,1,1
"HID151293",1,1,2,1,0,0,NA,1,0,2,NA
"HID151308",0,1,2,1,0,0,NA,1,1,1,1
"HID151379",1,2,2,1,1,0,NA,1,0,1,NA
"HID151394",0,1,2,1,0,0,NA,1,1,2,NA
"HID151421",0,1,2,1,0,0,NA,1,1,1,NA
"HID151473",0,1,2,NA,0,0,NA,1,0,2,NA
"HID151536",0,1,2,1,0,0,NA,1,1,NA,1
"HID151634",0,1,2,NA,0,0,NA,1,0,2,NA
"HID151682",0,1,2,1,0,0,NA,1,0,2,NA
"HID151807",0,2,2,1,0,1,NA,0,1,2,NA
"HID151818",0,1,2,1,0,0,NA,1,1,1,NA
"HID151850",0,1,2,1,0,0,NA,1,1,2,1
"HID151889",0,2,1,1,0,0,NA,1,0,1,NA
"HID151960",1,1,2,1,0,0,NA,1,0,1,NA
"HID152008",1,1,2,1,0,0,NA,1,0,2,NA
"HID152040",0,1,2,0,0,0,NA,1,0,1,1
"HID152075",0,1,2,1,0,1,NA,1,1,NA,1
"HID152095",0,1,2,0,1,0,NA,1,1,1,NA
"HID152241",0,1,2,1,0,0,NA,1,0,1,1
"HID152378",0,1,2,0,0,0,NA,1,1,2,2
"HID152769",1,1,2,1,0,0,NA,1,1,1,NA
"HID152815",0,1,2,1,0,0,NA,1,1,NA,1
"HID152890",0,2,1,0,0,0,NA,1,0,2,NA
"HID152981",0,1,2,1,0,0,NA,1,0,2,NA
"HID152998",0,1,2,1,0,0,NA,1,0,NA,1
"HID153004",0,1,2,1,0,0,NA,1,1,1,1
"HID153136",1,1,2,1,0,0,NA,1,0,2,NA
"HID153165",0,1,2,1,0,0,NA,1,1,1,1
"HID153219",0,1,2,1,1,0,NA,1,1,1,NA
"HID153245",1,1,2,1,0,0,NA,1,1,1,1
"HID153278",1,1,2,0,0,0,NA,1,1,2,1
"HID153452",0,1,2,1,0,0,NA,1,1,2,1
"HID153515",1,1,2,0,0,0,NA,1,1,1,NA
"HID153705",1,1,2,0,0,0,NA,1,1,1,NA
"HID153798",0,1,2,1,1,0,NA,1,1,1,NA
"HID153816",0,1,2,1,0,0,NA,1,1,1,1
"HID153961",0,1,2,NA,0,0,NA,1,0,1,NA
"HID153965",0,1,2,1,0,0,NA,1,1,NA,1
"HID154012",1,1,2,1,0,0,NA,1,1,1,1
"HID154057",0,2,2,1,0,0,NA,1,1,2,NA
"HID154167",0,1,2,1,0,0,NA,1,1,NA,1
"HID154242",1,1,2,1,0,1,NA,1,1,1,NA
"HID154318",0,1,2,NA,0,0,NA,1,0,1,NA
"HID154337",0,1,2,1,0,0,NA,0,1,NA,1
"HID154348",1,2,2,1,0,1,NA,1,0,1,NA
"HID154450",0,1,2,1,1,0,NA,1,1,1,NA
"HID154480",0,1,2,1,0,0,NA,1,1,NA,1
"HID154548",0,1,2,1,0,0,NA,1,1,1,1
"HID154569",0,1,2,0,0,0,NA,0,1,NA,NA
"HID154719",0,1,2,1,1,0,NA,1,1,1,1
"HID154723",0,1,2,1,0,0,NA,1,0,1,NA
"HID154778",0,1,2,1,0,0,NA,1,1,1,NA
"HID154835",1,1,2,1,0,0,NA,1,1,1,NA
"HID154876",0,1,2,1,0,1,NA,1,1,1,1
"HID154906",0,1,2,1,0,0,NA,1,1,1,1
"HID154938",1,1,2,1,0,0,NA,1,1,1,1
"HID155008",0,1,2,1,0,0,NA,1,1,1,NA
"HID155294",0,1,2,NA,0,0,NA,1,0,NA,1
"HID155301",0,1,2,1,0,0,NA,1,1,2,1
"HID155339",0,1,2,1,0,0,NA,1,1,2,2
"HID155363",1,1,2,0,0,0,NA,1,1,1,NA
"HID155447",1,1,2,0,0,0,NA,1,1,1,NA
"HID155549",0,1,2,1,0,0,NA,1,1,2,NA
"HID155664",1,1,2,1,0,0,NA,0,0,1,NA
"HID155733",0,1,2,0,0,0,NA,1,1,NA,1
"HID155741",1,1,2,1,0,0,NA,1,1,2,1
"HID155761",0,1,2,1,0,0,NA,1,1,1,1
"HID155775",0,1,2,1,0,0,NA,1,1,NA,1
"HID155797",1,1,2,1,0,0,NA,1,1,NA,1
"HID155840",1,1,2,1,0,0,NA,1,1,1,1
"HID156103",0,1,2,1,1,0,NA,1,1,1,NA
"HID156193",1,1,2,1,0,0,NA,1,0,1,1
"HID156256",0,1,2,NA,0,0,NA,1,0,1,NA
"HID156307",0,1,2,1,0,0,NA,1,1,3,NA
"HID156376",0,1,2,1,0,0,NA,1,1,2,NA
"HID156433",0,1,2,0,0,0,1,1,1,1,1
"HID156574",0,1,2,0,0,0,NA,1,1,1,NA
"HID156646",0,1,2,1,1,0,NA,1,1,1,1
"HID156668",1,2,2,1,0,1,NA,1,0,2,NA
"HID156752",0,1,2,1,1,0,NA,1,1,1,1
"HID156803",0,1,2,1,0,0,NA,1,1,1,NA
"HID156812",0,1,2,1,0,0,NA,1,1,1,1
"HID156915",0,1,2,0,0,0,NA,1,1,1,NA
"HID156948",0,2,2,1,1,0,NA,1,0,2,NA
"HID157190",0,1,2,1,0,0,NA,1,1,1,1
"HID157223",0,1,2,1,0,1,NA,1,1,1,NA
"HID157257",1,1,2,1,0,1,NA,1,0,1,NA
"HID157400",1,2,2,0,0,0,NA,1,1,1,NA
"HID157426",0,1,2,0,1,0,NA,1,1,1,1
"HID157480",1,1,2,1,0,0,NA,1,1,1,1
"HID157558",0,1,2,1,0,0,NA,1,0,1,NA
"HID157617",0,1,2,NA,0,0,NA,0,0,1,NA
"HID157681",0,2,2,1,0,0,NA,1,1,1,1
"HID157690",0,1,2,1,0,0,NA,1,1,1,NA
"HID157703",0,1,2,1,0,0,NA,1,1,1,1
"HID157799",0,1,2,1,0,0,NA,1,0,2,NA
"HID157860",0,2,2,1,0,0,NA,1,1,2,1
"HID157879",0,1,2,1,0,0,NA,1,0,1,1
"HID157927",0,1,2,1,0,0,NA,1,0,1,1
"HID157999",0,1,2,1,1,0,NA,1,1,1,NA
"HID158042",0,1,2,1,0,1,NA,1,1,2,NA
"HID158144",0,1,2,0,0,0,NA,1,0,1,NA
"HID158564",1,1,2,0,0,0,NA,1,1,1,NA
"HID158567",1,1,2,0,0,0,NA,1,1,1,NA
"HID158580",0,1,2,1,1,0,NA,1,1,1,1
"HID158757",1,1,2,1,0,0,NA,1,0,1,NA
"HID158879",0,1,2,1,0,1,NA,1,1,1,1
"HID158936",1,1,2,1,1,0,NA,1,1,1,1
"HID158940",0,1,2,1,0,0,NA,1,0,1,NA
"HID158985",0,1,2,1,0,0,1,1,1,1,1
"HID159041",0,1,1,1,0,0,NA,1,1,1,NA
"HID159049",0,1,2,0,0,0,NA,1,1,1,1
"HID159066",0,1,2,1,0,0,NA,1,1,1,1
"HID159218",0,1,2,1,1,0,NA,1,1,1,NA
"HID159376",0,1,2,1,1,1,NA,1,0,2,NA
"HID159533",0,1,2,0,0,1,NA,1,1,NA,NA
"HID159537",1,1,2,0,0,0,NA,1,1,NA,1
"HID159618",0,1,2,1,0,0,NA,1,1,1,NA
"HID159706",0,1,2,1,0,0,NA,1,0,2,NA
"HID159726",0,1,2,1,0,0,NA,1,1,1,1
"HID159775",1,1,2,0,0,0,NA,1,0,NA,NA
"HID159829",1,1,2,1,1,0,NA,1,1,1,1
"HID159836",1,1,2,1,0,0,NA,1,1,NA,1
"HID159918",0,1,2,1,0,0,NA,1,1,2,2
"HID160263",0,1,2,1,0,0,NA,1,1,NA,1
"HID160393",0,1,2,1,0,0,NA,1,1,2,1
"HID160499",0,1,2,1,0,0,NA,1,1,2,NA
"HID160769",0,2,2,1,0,0,NA,1,1,1,1
"HID160778",0,1,2,1,0,0,NA,1,1,2,NA
"HID160857",0,1,2,1,0,0,NA,1,1,2,NA
"HID160901",1,1,2,1,1,0,NA,1,1,1,NA
"HID160966",0,1,1,1,1,0,NA,1,1,1,1
"HID161039",0,1,2,1,0,0,NA,1,0,1,1
"HID161241",0,1,2,1,0,0,NA,0,1,NA,1
"HID161303",0,1,2,1,0,0,NA,1,1,1,1
"HID161358",1,1,2,1,0,0,NA,1,0,1,NA
"HID161368",0,1,2,1,0,0,NA,1,1,2,2
"HID161385",0,1,2,1,0,0,NA,1,0,1,NA
"HID161417",0,1,2,1,1,0,NA,1,0,2,NA
"HID161462",1,1,2,0,1,0,NA,1,0,1,1
"HID161510",0,1,2,0,1,0,NA,1,1,1,1
"HID161522",0,2,2,1,1,0,NA,1,1,NA,1
"HID161540",0,1,2,1,0,0,NA,1,1,2,NA
"HID161621",0,1,2,1,0,0,NA,1,1,1,NA
"HID161645",0,1,2,1,0,1,NA,1,1,2,1
"HID161682",0,1,2,1,0,0,NA,1,0,1,NA
"HID161705",0,1,2,1,0,0,NA,1,0,1,NA
"HID161734",0,1,2,1,0,0,NA,1,0,1,NA
"HID162030",0,1,2,1,0,0,NA,1,1,1,1
"HID162380",0,1,2,1,0,0,NA,0,1,NA,1
"HID162385",0,1,2,1,0,0,NA,1,0,1,1
"HID162390",0,1,2,1,1,0,NA,1,1,1,1
"HID162463",0,1,1,0,0,0,1,1,1,1,NA
"HID162587",0,1,2,1,0,0,NA,1,1,1,1
"HID162781",0,1,2,0,0,0,NA,1,1,1,NA
"HID162786",0,1,2,1,0,0,NA,1,0,1,NA
"HID162808",0,1,2,1,0,0,NA,1,1,1,NA
"HID162817",0,1,2,1,0,0,NA,1,1,1,1
"HID162877",0,1,2,1,0,0,NA,1,1,1,NA
"HID163002",0,2,2,1,1,1,NA,1,1,1,1
"HID163087",0,1,2,1,1,0,NA,1,0,1,NA
"HID163289",0,2,2,1,0,0,NA,1,0,1,1
"HID163368",1,1,2,1,0,0,NA,1,1,1,1
"HID163391",0,2,2,NA,0,0,NA,0,0,1,NA
"HID163426",0,1,2,0,0,0,NA,1,0,NA,1
"HID163456",1,1,2,0,1,0,NA,1,1,1,1
"HID163479",1,2,2,1,1,1,NA,1,1,1,NA
"HID163530",0,1,2,0,0,0,NA,1,1,1,2
"HID163647",0,1,2,1,0,0,NA,1,1,1,1
"HID163677",0,2,1,0,0,0,NA,1,1,2,NA
"HID163897",1,1,2,1,0,0,NA,1,1,1,2
"HID163929",1,1,2,1,0,0,NA,1,1,1,NA
"HID163950",0,1,2,1,0,0,NA,1,1,1,1
"HID163978",1,1,2,1,0,0,NA,1,0,NA,NA
"HID164140",1,1,2,0,1,0,NA,1,1,2,NA
"HID164203",0,1,2,0,0,0,NA,1,1,NA,1
"HID164242",0,1,2,1,0,0,NA,1,1,1,NA
"HID164264",0,1,2,0,0,0,NA,1,0,2,NA
"HID164478",0,1,2,0,0,0,NA,1,0,1,NA
"HID164604",0,1,2,1,0,0,NA,1,0,2,NA
"HID164640",0,1,2,1,0,0,NA,1,1,1,1
"HID164796",1,1,2,NA,0,0,NA,1,0,1,NA
"HID164986",1,1,2,1,0,0,NA,1,1,1,1
"HID165064",1,1,2,1,0,0,NA,1,1,1,NA
"HID165234",1,1,2,0,0,0,NA,1,1,2,NA
"HID165292",0,1,2,1,1,0,NA,1,1,1,1
"HID165356",0,1,2,1,0,1,NA,1,1,1,NA
"HID165358",1,1,2,1,0,0,NA,1,1,1,NA
"HID165389",1,1,2,0,0,0,NA,1,1,1,1
"HID165418",0,1,2,1,1,0,NA,1,1,1,NA
"HID165486",0,1,2,1,0,0,NA,1,1,NA,1
"HID165554",1,1,2,NA,0,0,NA,1,0,1,NA
"HID165562",0,1,2,1,0,0,NA,1,0,1,1
"HID165665",0,1,1,1,0,0,NA,1,1,1,NA
"HID165789",0,1,2,1,0,0,NA,1,1,1,NA
"HID165949",0,1,2,1,0,0,NA,1,0,1,NA
"HID166065",0,1,2,0,1,0,NA,1,1,NA,1
"HID166342",0,1,2,0,1,0,NA,1,1,1,NA
"HID166350",0,1,2,NA,0,0,NA,1,0,1,NA
"HID166553",1,1,2,1,0,0,NA,1,0,1,NA
"HID166572",0,1,2,1,1,0,NA,1,0,2,NA
"HID166700",0,1,2,0,0,0,NA,1,0,1,NA
"HID166765",0,1,2,1,0,0,NA,1,1,1,1
"HID166925",0,1,2,1,0,0,NA,1,1,2,NA
"HID166986",0,1,2,1,0,0,NA,1,1,1,1
"HID167033",0,1,2,1,0,0,NA,1,0,NA,1
"HID167081",0,2,2,1,0,0,NA,1,0,2,NA
"HID167082",1,1,2,NA,0,0,NA,1,0,NA,1
"HID167194",1,1,2,0,0,1,NA,1,1,1,1
"HID167251",1,1,2,1,1,0,NA,1,1,1,1
"HID167263",1,1,2,1,0,0,NA,1,1,2,NA
"HID167360",0,1,2,1,0,0,NA,1,0,1,NA
"HID167423",1,1,2,1,1,0,NA,1,1,NA,NA
"HID167451",0,1,2,1,0,0,NA,1,0,2,1
"HID167507",1,1,2,1,0,0,NA,1,1,2,2
"HID167616",1,1,2,1,1,0,NA,1,1,1,NA
"HID167689",1,1,2,1,0,0,NA,1,1,1,NA
"HID167777",0,1,2,0,0,0,NA,1,1,2,2
"HID167794",0,2,2,1,0,0,NA,1,0,1,NA
"HID167879",0,1,2,1,0,0,NA,1,0,1,NA
"HID167950",0,1,2,NA,0,0,NA,1,0,2,NA
"HID168045",1,1,2,0,0,0,NA,1,1,2,1
"HID168114",0,1,2,0,0,1,NA,1,0,1,NA
"HID168128",1,1,2,0,0,0,NA,1,0,1,NA
"HID168527",0,1,2,1,0,0,NA,1,0,NA,NA
"HID168544",0,1,2,1,0,0,NA,1,1,1,NA
"HID168698",0,1,2,1,0,0,NA,1,1,1,1
"HID168964",0,1,2,1,1,0,NA,1,1,2,NA
"HID169164",1,1,2,1,0,0,NA,1,0,1,1
"HID169176",1,1,2,1,0,0,NA,1,1,2,NA
"HID169206",0,1,2,1,1,0,NA,1,1,1,1
"HID169208",0,2,2,1,1,0,NA,1,1,1,1
"HID169363",0,1,2,0,0,0,NA,1,1,2,NA
"HID169368",0,1,2,1,0,0,NA,1,1,2,1
"HID169625",0,1,2,0,0,0,NA,1,1,1,1
"HID170067",0,1,2,NA,0,0,NA,1,0,1,NA
"HID170104",1,1,2,1,1,0,NA,1,1,1,NA
"HID170116",0,1,2,1,0,0,NA,1,1,1,2
"HID170183",0,1,2,1,0,0,NA,1,1,NA,2
"HID170191",1,1,2,1,1,0,NA,1,1,NA,1
"HID170201",0,1,2,0,0,0,NA,1,1,NA,1
"HID170356",1,1,2,NA,0,0,NA,1,0,2,NA
"HID170443",1,2,2,1,1,1,NA,1,1,1,1
"HID170493",0,1,2,1,0,0,NA,0,0,1,NA
"HID170506",0,1,2,1,0,0,NA,1,1,2,2
"HID170589",0,1,2,1,0,0,NA,1,0,1,NA
"HID170794",1,1,2,1,1,0,NA,1,1,1,NA
"HID170955",1,1,2,1,0,0,NA,1,1,2,2
"HID170973",1,1,2,1,0,0,NA,1,1,1,NA
"HID171040",0,1,2,0,1,0,NA,1,1,1,NA
"HID171299",0,2,2,1,0,1,NA,1,1,1,NA
"HID171315",0,1,2,1,0,0,NA,1,0,2,NA
"HID171325",0,1,2,1,0,0,NA,1,1,NA,1
"HID171326",0,1,2,1,0,0,NA,1,1,1,1
"HID171439",0,1,2,1,0,0,NA,1,1,1,1
"HID171629",0,1,2,NA,0,0,NA,1,0,2,NA
"HID171634",0,1,2,1,0,0,NA,1,1,1,NA
"HID171687",0,1,2,1,0,0,NA,1,1,1,NA
"HID171717",0,1,2,1,0,1,NA,1,1,2,NA
"HID171847",0,1,2,1,0,0,NA,1,0,1,NA
"HID171870",0,1,2,1,0,0,NA,1,0,1,NA
"HID171912",1,1,2,1,0,1,NA,1,1,2,1
"HID172132",0,1,2,1,0,0,NA,1,1,1,NA
"HID172176",1,1,2,1,0,0,NA,1,1,1,NA
"HID172212",0,1,2,1,0,0,NA,1,1,1,1
"HID172235",1,1,2,1,0,0,NA,1,1,2,NA
"HID172269",0,1,2,NA,0,0,NA,1,0,2,NA
"HID172291",0,1,1,1,0,0,NA,1,1,2,2
"HID172308",0,1,2,NA,0,0,NA,1,0,2,NA
"HID172536",1,1,2,1,1,0,NA,1,1,1,NA
"HID172666",0,1,2,1,1,0,1,1,1,2,NA
"HID172716",0,2,2,1,0,0,NA,1,1,2,1
"HID172757",0,1,2,1,0,0,NA,1,1,1,1
"HID172824",1,1,2,1,0,0,NA,1,1,2,1
"HID172924",0,1,2,0,0,0,1,1,1,2,NA
"HID173025",0,1,2,1,0,0,NA,1,1,1,NA
"HID173048",0,1,2,1,0,0,NA,1,0,2,1
"HID173154",0,1,2,1,0,0,NA,1,1,1,NA
