"hhid","province","raised_Poultry","raised_cattle_buffalo","raised_Livestock","raised_Livestock_Poultry","ag_area","ag_hh","zone","fhh","edu_hh","edu_hh_head","covid_shock","ag_comm","ag_assoc","ag_comm_assoc","animal_area","animal_ded_area","homelot_area","parcel_area","holding_area","animal_area_rate","rice","rice_harv_sold_pct","sold_rice","rice_area_agland_pct","rice_area_total_pct","rice_price_impt","value_rice_prod","rice_price","cashew","area_cashew_harvested","area_cashew_planted","qty_cashew_harvested","qty_cashew_own_use","qty_cashew_sale","cashew_harv_sold_pct","sold_cashew","cashew_area_agland_pct","cashew_area_total_pct","cashew_price_impt","value_cashew_prod","cashew_price","animal_disease","irrigation","drought","flood","ag_extension_training","family_hours","family_full_days","family_work_days"
"HID105522",21,1,0,0,1,0.3002,1,"Plain",0,2,2,0,0,0,0,0.0001999999949476,1,0.09,0.3,0.39000002,0.00051282049,1,0,0,0.9993338,0.76923072,1,1674000,930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,150,18.75,100
"HID105558",13,1,0,0,1,0,0,"Mountain",1,2,2,0,0,0,0,NA,0,0.13,NA,0.13,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,120,15,15
"HID105581",8,1,0,0,1,0.0987,1,"Plain",1,2,0,0,0,0,0,0.0087000001221895,1,0.1035,NA,0.1035,0.084057972,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,588,73.5,147
"HID105641",15,NA,NA,NA,NA,0.505,1,"Tonle Sap",1,2,1,0,0,0,0,NA,0,0.105,0.5,0.60500002,NA,1,0,0,0.99009901,0.82644624,1,1800000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,90,11.25,30
"HID105651",14,1,1,1,1,0.785,1,"Plain",1,2,1,0,0,0,0,0.0199999995529652,1,0.165,0.7,0.86500001,0.023121387,1,0,0,0.89171976,0.80924857,1,4092000,930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,1,0,1080,135,270
"HID105671",14,1,0,0,1,0.755,1,"Plain",0,2,1,0,1,0,1,0.0020000000949949,1,0.05,0.75,0.80000001,0.0025000002,1,0.2631579,1,0.99337751,0.9375,0,7220000,950,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,1,0,1,1496,187,396
"HID105679",25,NA,NA,NA,NA,1.574,1,"Plain",1,2,1,0,0,0,0,NA,0,0.08,1.5,1.58,NA,1,0,0,0.952986,0.94936705,1,3800000,950,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,840,105,140
"HID105749",14,NA,NA,NA,NA,2.002,1,"Plain",0,2,2,0,0,0,0,NA,0,0.078,1,1.0779999,NA,1,0.375,1,0.99900103,1.8552877,0,14700000,1050,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,1,480,60,150
"HID105856",7,1,1,1,1,1.854,1,"Coastal",0,2,2,0,0,0,0,0.0040000001899898,1,0.28,1.65,1.9299999,0.0020725389,1,0,0,0.6202805,0.59585494,1,4080000,1020,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,246,30.75,114
"HID106028",21,1,1,1,1,0.6862,1,"Plain",0,2,1,0,0,0,0,0.0027999999001622,1,0.2,NA,0.2,0.014,1,0,0,0.72865051,2.5,1,3720000,930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,1920,240,600
"HID106048",20,1,1,1,1,0.5748,1,"Plain",0,2,2,0,0,0,0,0.0023000000510365,1,0.06,0.5,0.56,0.0041071428,1,0,0,0.99164927,1.0178572,1,1620000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,1,48,6,20
"HID106083",13,1,1,1,1,4.00165,1,"Mountain",0,2,1,0,0,0,0,0.0016499999910593,1,0.2,4,4.1999998,0.00039285715,1,0,0,0.49979383,0.47619051,1,700000,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,1,0,1600,200,200
"HID106111",8,NA,NA,NA,NA,7,1,"Plain",0,1,1,1,0,0,0,NA,0,0.0115,NA,0.0115,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,1,0,1088,136,274
"HID106130",8,1,1,1,1,0.039,1,"Plain",0,2,2,0,0,0,0,0.0020000000949949,1,0.072,0.035,0.10699999,0.01869159,1,0,0,0.8974359,0.32710281,1,450000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,504,63,168
"HID106132",18,1,0,0,1,0.212,1,"Coastal",0,2,2,0,0,0,0,NA,0,0.042,NA,0.041999999,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,120,15,24
"HID106217",8,NA,NA,NA,NA,0.0508,1,"Plain",0,2,1,0,0,0,0,NA,0,0.0414,NA,0.0414,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,2880,360,480
"HID106460",12,NA,NA,NA,NA,1e-04,1,"Phnom Penh",0,2,2,0,0,0,0,NA,0,0.007,0.008,0.015000001,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,540,67.5,540
"HID106578",3,1,1,1,1,0.7029,1,"Plain",0,2,NA,0,0,0,0,0.0028999999631196,1,0.06,0.7,0.75999999,0.0038157895,1,0,0,0.99587423,0.92105263,1,1800000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,1,0,180,22.5,90
"HID106595",14,1,1,1,1,1.5016,1,"Plain",0,1,1,0,0,0,0,0.0006000000284985,1,0.036,1.5,1.536,0.00039062501,1,0.16666667,1,0.99893445,0.9765625,0,2850000,950,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,1,810,101.25,405
"HID106611",9,1,1,1,1,1.3,1,"Coastal",1,1,1,1,0,0,0,0.100000001490116,1,0.5,1,1.5,0.06666667,1,0,0,0.76923078,0.66666669,1,4000000,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,0,1,116,14.5,62
"HID106654",21,NA,NA,NA,NA,4.1,1,"Plain",1,3,1,0,0,0,0,NA,0,0.12,4.1,4.2199998,NA,1,0.5,1,0.97560978,0.94786733,0,28000000,700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,192,24,24
"HID106688",22,1,1,1,1,3.795,1,"Tonle Sap",0,1,0,0,0,0,0,0.0049999998882413,1,0.15,4.5,4.6500001,0.0010752687,1,0.375,1,0.97496706,0.79569888,0,19200000,1200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,0,4692,586.5,624
"HID106760",2,NA,NA,NA,NA,8,1,"Tonle Sap",1,2,2,1,0,0,0,NA,0,0.09,8,8.0900002,NA,1,0.39285713,1,0.125,0.12360939,0,13720000,980,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,1,492,61.5,76
"HID106860",7,1,0,0,1,7.9,1,"Coastal",0,2,1,0,0,0,0,0.100000001490116,1,0.5,7.5,8,0.0125,1,0.39052933,1,0.94936711,0.9375,0,27770000,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,9420,1177.5,1560
"HID106901",14,1,1,1,1,1.505,1,"Plain",0,2,1,0,0,0,0,0.003000000026077,1,0.07,1.5,1.5700001,0.0019108279,1,0.25,1,0.99667776,0.955414,0,8480000,1060,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,1892,236.5,488
"HID106911",2,1,1,1,1,0.1605,1,"Tonle Sap",0,2,1,1,0,0,0,0.0005000000237487,1,0.075,NA,0.075000003,0.0066666668,1,0.0024999999,1,0.99688476,2.1333332,0,1392000,870,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,1,0,240,30,60
"HID107022",5,1,0,0,1,0.671,1,"Mountain",0,2,2,0,0,0,0,0.0006000000284985,1,0.03,0.67,0.69999999,0.00085714291,1,0,0,0.99850971,0.95714289,1,3685000,1100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,2160,270,720
"HID107133",2,1,0,0,1,0.146,1,"Tonle Sap",0,1,1,0,0,0,0,0.140000000596046,1,0.14,2,2.1400001,0.065420561,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,0,0,0,0
"HID107170",4,1,1,1,1,0.438,1,"Tonle Sap",0,2,1,0,0,0,0,0.0020000000949949,1,0.2464,0.3875,0.63389999,0.003155072,1,0,0,0.9497717,0.65625495,1,540000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,1,0,1,1736,217,468
"HID107299",3,NA,NA,NA,NA,1.605,1,"Plain",0,1,1,1,1,1,1,NA,0,0.06,0.8,0.86000001,NA,0,NA,NA,NA,NA,0,NA,NA,1,1.6,1.6,4000,0,2000,0.5,1,0.99688476,1.860465,0,12000000,3000,0,0,0,0,1,384,48,84
"HID107498",NA,1,0,0,1,0.0276,1,"",1,2,1,0,0,0,0,0.0006000000284985,1,0.075,NA,0.075000003,0.0080000004,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,15,1.875,15
"HID107534",4,1,0,0,1,0.4405,1,"Tonle Sap",0,2,2,0,0,0,0,0.0005000000237487,1,0.0735,0.35,0.4235,0.0011806376,1,0.27777779,1,0.99886495,1.0389611,0,3240000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,186,23.25,42
"HID107651",25,NA,NA,NA,NA,1.002,1,"Plain",1,1,1,1,0,0,0,NA,0,0.04,1,1.04,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,9700,1212.5,1040
"HID107659",1,NA,NA,NA,NA,0.09,1,"Tonle Sap",1,1,NA,0,0,0,0,NA,0,0.15,NA,0.15000001,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,1,0,0,56,7,28
"HID107761",12,1,1,1,1,1.2122,1,"Phnom Penh",0,2,2,0,0,0,0,0.0049999998882413,1,0.2,5,5.1999998,0.00096153846,1,0,0,0.98993564,0.23076923,1,5040000,1200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,720,90,720
"HID107814",7,1,0,0,1,0.9339,1,"Coastal",0,2,1,0,0,0,0,0.00089999998454,1,0.247,0.7,0.94699997,0.00095036958,1,0,0,0.74954492,0.73917639,1,4080000,1020,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,240,30,60
"HID107864",5,1,1,1,1,2.003,1,"Mountain",0,3,1,0,0,0,0,0.0010000000474975,1,0.25,2,2.25,0.00044444448,1,0.24193548,1,0.99850225,0.8888889,0,8866000,1430,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,430,53.75,92
"HID107881",13,1,0,0,1,6.0312,1,"Mountain",0,2,2,1,0,0,0,0.0012000000569969,1,0.07,6,6.0700002,0.00019769357,1,0.375,1,0.66321796,0.65897858,0,13600000,850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,0,1,1340,167.5,180
"HID107911",3,1,0,0,1,0.0458,1,"Plain",0,2,1,0,0,0,0,0.0001999999949476,1,0.0528,NA,0.0528,0.0037878787,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,12,1.5,12
"HID107933",2,1,0,0,1,11.1608,1,"Tonle Sap",0,1,1,1,0,0,0,0.0007999999797903,1,0.051,11.16,11.211,7.1358481e-05,1,0.47,1,0.98559242,0.98117918,0,39000000,650,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,1,1,0,400,50,140
"HID107972",14,1,1,1,1,0.905,1,"Plain",1,2,0,0,0,0,0,0.0399999991059303,1,0.2,0.8,1,0.039999999,1,0.25,1,0.88397789,0.80000001,0,4416000,920,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,1,0,816,102,228
"HID108148",17,1,0,0,1,0.007,1,"Tonle Sap",1,2,1,0,0,0,0,0.0003999999898952,1,2.5,1.15,3.6500001,0.00010958903,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,321,40.125,321
"HID108184",3,1,0,0,1,10.6162,1,"Plain",0,2,2,0,0,0,0,0.0010000000474975,1,0.12,10.5,10.62,9.4161966e-05,1,0,0,0.047097832,0.047080979,1,1080000,900,1,NA,10,200,0,100,0.5,1,0.94195664,0.94161958,0,700000,3500,0,1,0,0,1,1900,237.5,260
"HID108232",1,1,0,0,1,17.03,1,"Tonle Sap",0,2,1,1,0,0,0,0.0199999995529652,1,0.15,17,17.15,0.0011661807,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,1,2328,291,421
"HID108235",5,1,0,0,1,0.408,1,"Mountain",0,2,2,0,0,0,0,0.0040000001899898,1,0.1072,0.4,0.5072,0.0078864358,1,0,0,0.98039216,0.78864354,1,1100000,1100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,196,24.5,52
"HID108427",3,1,1,1,1,1.007,1,"Plain",0,2,1,0,0,0,0,0.0049999998882413,1,0.08,2,2.0799999,0.0024038462,1,0.33333334,1,0.99304867,0.48076925,0,4200000,700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,225,28.125,150
"HID108429",5,1,0,0,1,0.252,1,"Mountain",1,2,0,0,0,0,0,0.0020000000949949,1,0.25,0.15,0.40000001,0.0050000004,1,0,0,0.59523809,0.375,1,660000,1100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,1536,192,408
"HID108438",20,1,0,0,1,6.332,1,"Plain",0,3,2,0,0,0,0,0.0020000000949949,1,0.2,5.93,6.1300001,0.00032626427,1,0.44999999,1,0.94756788,0.97879279,0,36000000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,565,70.625,265
"HID108512",8,1,0,0,1,0.5358,1,"Plain",0,1,1,0,0,0,0,0.0157999992370605,1,0.0409,0.5,0.54089999,0.029210573,1,0,0,0.93318403,0.92438531,1,1800000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,3840,480,480
"HID108514",25,1,1,1,1,0.4002,1,"Plain",0,1,0,1,0,0,0,0.0001999999949476,1,0.0091,0.4,0.4091,0.00048887799,1,0,0,0.99950027,0.97775608,1,1368000,950,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,5400,675,600
"HID108631",5,1,1,1,1,0.004,1,"Mountain",0,1,1,0,0,0,0,0.0020000000949949,1,0.05,NA,0.050000001,0.040000003,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,960,120,480
"HID108721",16,1,1,1,1,4.5016,1,"Mountain",0,2,0,1,0,0,0,0.0003000000142492,1,0.068,NA,0.068000004,0.0044117644,1,0,0,0.22214323,14.705881,1,2035000,925,1,1.5,1.5,1732,0,866,0.5,1,0.33321485,22.058823,0,5196000,3000,1,0,0,0,0,1967,245.875,309
"HID108728",3,1,0,0,1,0.634,1,"Plain",0,2,1,0,0,0,0,0.0020000000949949,1,0.06,0.47,0.52999997,0.0037735852,1,0,0,0.99369085,1.1886793,1,2160000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,52,6.5,13
"HID108753",3,1,0,0,1,1.3104,1,"Plain",0,2,2,0,0,0,0,0.0003999999898952,1,0.076,NA,0.075999998,0.0052631581,0,NA,NA,NA,NA,0,NA,NA,1,1.3,1.3,200,0,100,0.5,1,0.99206346,17.105263,0,700000,3500,0,0,0,0,0,1050,131.25,175
"HID108772",4,1,0,0,1,0.1204,1,"Tonle Sap",1,2,1,0,0,0,0,0.0003999999898952,1,0.22,NA,0.22,0.0018181818,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,60,7.5,15
"HID108792",2,1,1,1,1,4.0037,1,"Tonle Sap",0,2,1,0,0,0,0,0.0012000000569969,1,0.2,4,4.1999998,0.00028571431,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,0,300,37.5,60
"HID108846",8,1,0,0,1,0.0516,1,"Plain",1,2,1,0,0,0,0,0.0015999999595806,1,0.126,NA,0.126,0.012698412,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,1464,183,552
"HID108992",20,1,0,0,1,0.864,1,"Plain",0,2,2,0,0,0,0,0.0020000000949949,1,0.075,0.68,0.755,0.0026490067,1,0,0,0.99537039,1.1390729,1,1440000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,2070,258.75,498
"HID108998",3,1,1,1,1,1.8203,1,"Plain",0,2,1,0,0,0,0,0.0003000000142492,1,0.0099,1.68,1.6899,0.0001775253,1,0.375,1,0.769104,0.8284514,0,10200000,850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,372,46.5,66
"HID109249",NA,NA,NA,NA,NA,0.02,1,"",1,2,0,1,0,0,0,NA,0,1.05,NA,1.05,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,1320,165,240
"HID109351",2,1,0,1,1,4.006,1,"Tonle Sap",0,1,1,0,0,0,0,0.0035000001080334,1,0.1,2,2.0999999,0.0016666668,1,0.25,1,0.99850225,1.904762,0,10800000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,0,1200,150,240
"HID109386",1,1,0,0,1,3.5056,1,"Tonle Sap",0,1,1,0,0,0,0,0.0006000000284985,1,0.06,3.5,3.5599999,0.00016853934,1,0.32142857,1,0.99840254,0.98314607,0,10850000,775,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,1,1458,182.25,192
"HID109461",17,1,0,0,1,0.105,1,"Tonle Sap",1,2,1,0,0,0,0,0.0049999998882413,1,0.15,NA,0.15000001,0.033333331,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,1,0,4320,540,360
"HID109598",8,NA,NA,NA,NA,0.1635,1,"Plain",0,2,2,0,0,0,0,NA,0,0.018,0.15,0.168,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,1,5760,720,960
"HID109674",1,1,0,0,1,2.012,1,"Tonle Sap",0,2,NA,1,0,0,0,0.0020000000949949,1,0.02,2,2.02,0.00099009904,1,0,0,0.74552685,0.74257427,1,5400000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,1,0,0,556,69.5,114
"HID109737",10,1,0,0,1,18.7584,1,"Mountain",0,3,2,0,0,0,0,0.0130000002682209,1,0.259,18.5,18.759001,0.00069300068,1,0,0,0.1066189,0.10661548,1,16000000,1000,1,3,6,4000,0,2000,0.5,1,0.3198567,0.31984645,0,16000000,4000,0,0,0,0,1,924,115.5,128
"HID109782",8,1,0,0,1,0.7025,1,"Plain",0,2,1,0,0,0,0,0.0024999999441206,1,0.16,0.7,0.86000001,0.0029069767,1,0,0,0.9964413,0.81395346,1,3600000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,2460,307.5,540
"HID109810",20,1,1,1,1,0.2048,1,"Plain",1,2,0,0,0,0,0,0.0007999999797903,1,0.08,0.2,0.28,0.0028571428,1,0,0,0.9765625,0.71428573,1,900000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,108,13.5,108
"HID109882",14,1,0,0,1,0.6057,1,"Plain",1,2,0,0,0,0,0,0.0012000000569969,1,0.1252,NA,0.1252,0.0095846644,1,0,0,0.99058938,4.7923322,1,2325000,930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,1080,135,360
"HID109957",NA,NA,NA,NA,NA,0,0,"",0,1,0,0,0,0,0,NA,0,0.0033,NA,0.0033,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0
"HID110027",18,1,0,0,1,2.2037,1,"Coastal",0,2,2,0,0,0,0,0.0001999999949476,1,0.1,NA,0.1,0.0019999999,1,0.40000001,1,0.998321,22,0,9000000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,720,90,120
"HID110108",21,1,0,0,1,0.41,1,"Plain",1,2,2,0,0,1,0,0.0099999997764826,1,0.03,NA,0.029999999,0.33333334,1,0.06666667,1,0.97560978,13.333334,0,3000000,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,100,12.5,20
"HID110228",3,NA,NA,NA,NA,0.86,1,"Plain",0,2,1,0,0,0,0,NA,0,0.124,0.74,0.86400002,NA,1,0,0,0.86046511,0.85648143,1,3780000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,0,114,14.25,42
"HID110240",10,1,0,0,1,4.0165,1,"Mountain",0,3,3,0,0,0,0,0.0015000000130385,1,0.11,4,4.1100001,0.00036496349,1,0.48333332,1,0.99589193,0.97323596,0,22500000,750,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,428,53.5,112
"HID110284",2,1,1,1,1,6.0072,1,"Tonle Sap",1,3,2,0,1,0,1,0.0031999999191612,1,0.16,6,6.1599998,0.0005194805,1,0.44999999,1,0.99880141,0.97402602,0,38000000,950,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,1,1,116,14.5,32
"HID110583",3,NA,NA,NA,NA,0.12,1,"Plain",1,0,0,0,0,0,0,NA,0,0.0375,0.12,0.1575,NA,1,0,0,1,0.76190478,1,648000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,1,2700,337.5,420
"HID110679",1,1,0,0,1,1.6006,1,"Tonle Sap",0,2,1,0,0,0,0,0.0006000000284985,1,0.12,1.5,1.62,0.0003703704,1,0,0,0.93714857,0.92592591,1,3600000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,1,0,0,1945,243.125,235
"HID110713",3,1,0,0,1,2.7065,1,"Plain",1,1,NA,0,0,0,0,0.0049999998882413,1,0.08,2,2.0799999,0.0024038462,1,0,0,0.25863662,0.33653846,1,1620000,900,1,1,1,1600,0,800,0.5,1,0.36948088,0.48076925,0,5600000,3500,0,0,0,0,0,3600,450,600
"HID110771",25,1,0,0,1,5.253,1,"Plain",0,2,2,1,0,0,0,0.003000000026077,1,0.075,5.2,5.2750001,0.0005687204,1,0,0,0.095183708,0.094786726,1,1900000,950,1,0,4,0,NA,NA,NA,NA,0.76146966,0.75829381,0,NA,NA,0,1,0,0,0,1095,136.875,195
"HID110781",3,NA,NA,NA,NA,0.0421,1,"Plain",0,3,2,0,0,0,0,NA,0,0.0475,NA,0.047499999,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,1,850,106.25,200
"HID110801",25,1,1,1,1,1.4174,1,"Plain",0,2,1,0,0,0,0,0.0109000001102686,1,0.0715,1.4,1.4715,0.0074074073,1,0,0,0.98772401,0.95141011,1,5700000,950,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,2952,369,414
"HID110921",20,1,1,1,1,0.87,1,"Plain",0,3,0,0,0,0,0,0.0199999995529652,1,0.5,0.5,1,0.02,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,1510,188.75,790
"HID110925",17,NA,NA,NA,NA,0.0012,1,"Tonle Sap",0,2,2,0,0,0,0,NA,0,0.042,NA,0.041999999,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,740,92.5,220
"HID111135",9,1,0,0,1,0.2506,1,"Coastal",1,2,1,0,1,0,1,0.0006000000284985,1,0.045,NA,0.045000002,0.013333334,1,0,0,0.99760574,5.5555553,1,500000,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,1,1,236,29.5,59
"HID111218",6,1,0,0,1,0.401,1,"Tonle Sap",1,1,1,0,0,0,0,NA,0,0.08,NA,0.079999998,NA,1,0,0,0.99750626,5,1,900000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,30,3.75,15
"HID111255",17,1,0,0,1,0.06,1,"Tonle Sap",0,3,1,0,0,0,0,0.0099999997764826,1,0.3,1,1.3,0.0076923077,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,2160,270,480
"HID111261",25,NA,NA,NA,NA,0.007,1,"Plain",1,1,1,0,0,0,0,NA,0,0.0265,NA,0.0265,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,270,33.75,225
"HID111264",3,1,1,1,1,0.0649,1,"Plain",0,2,2,0,0,0,0,0.0015000000130385,1,0.06,0.0484,0.1084,0.013837638,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,1070,133.75,230
"HID111268",21,1,1,1,1,0.6056,1,"Plain",0,2,1,0,0,0,0,0.0055999998003244,1,0.06,0.6,0.66000003,0.0084848478,1,0,0,0.990753,0.90909088,1,2790000,930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,120,15,20
